CustomerID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,1.5973,2.2053,2.1726,2.1584,2.0119,2.8078,0.3665,2.6429,1.5570,2.8221,0.0000,2.6693,1.4880,2.9261,0.2762,2.1792,2.1275,2.2085,1.6395,2.1787,1.4707,2.7991,1.4306,2.1641,2.0975,2.1615,1.6242,2.1699,2.0341,2.1940,1.7349,2.1742,1.5255,2.8447,0.2204,2.7077,1.5728,2.8459,0.2837,2.1570,2.1285,2.1843,1.6914,2.1302,1.5938,2.7082,0.2307,2.1585,2.1441,2.2208,1.5562,2.1617,2.0342,2.8519,0.1563,2.1708,2.0795,2.1796,1.6707,2.1565,1.5193,2.7565,0.1900,2.1871,2.0555,2.1689,1.5972,2.1477,1.5800,2.8425,0.2134,2.1889,2.0454,2.1703,1.6406,2.1497,1.5476,2.7535,0.1628,2.2002,2.0314,2.1544,1.6136,2.1319,1.6051,2.7645,0.2432,2.1734,2.0708,2.1587,1.6632,2.1424,1.5189,2.7879,0.2283,2.1866,2.0572,2.1630,1.5772,2.1370
12,2.1075,2.1042,2.1574,1.9524,2.2328,1.4509,2.6749,0.1567,2.9171,1.4646,2.6693,0.0000,2.8104,1.5329,2.6075,1.8329,2.1163,2.0887,2.1558,1.4537,2.7857,1.4511,2.2314,1.8636,2.1298,2.0791,2.1357,1.7700,2.2478,2.1650,2.1522,1.4517,2.8681,1.4751,2.7305,0.1424,2.9407,1.4821,2.6327,1.6712,2.1240,2.1170,2.1468,1.4889,2.9378,1.4203,2.6458,1.8131,2.1386,2.0991,2.1512,1.6174,2.2834,1.4809,2.6669,1.8972,2.1466,2.1750,2.1351,1.4997,2.8547,1.4318,2.7075,1.9713,2.1570,2.1970,2.1338,1.5818,2.9318,1.4740,2.6863,1.9195,2.1712,2.1469,2.1429,1.5178,2.8936,1.4335,2.6890,2.0114,2.1879,2.1086,2.1428,1.6613,2.9619,1.4350,2.7059,1.9106,2.1527,2.1319,2.1453,1.5104,2.8484,1.4451,2.6722,1.9783,2.1578,2.2167,2.1406,1.5614
13,2.3159,1.8367,2.3740,2.0727,1.5456,2.9750,1.4652,2.7814,0.2113,2.9908,1.4880,2.8104,0.0000,3.1091,1.5823,2.1286,1.8343,2.2646,2.3633,2.2957,0.1342,2.9673,2.0930,2.1031,1.7652,2.2263,2.3530,2.1389,1.6060,2.2042,2.4713,2.2878,0.1233,3.0243,1.4385,2.8659,0.2621,3.0381,1.5791,2.1605,1.8316,2.2241,2.4239,2.2227,0.2810,2.8558,1.5421,2.1121,1.8593,2.2699,2.2780,2.1817,1.5848,3.0304,1.5032,2.0984,1.7292,2.1814,2.4028,2.2371,0.1041,2.9129,1.4481,2.0940,1.6740,2.1600,2.3234,2.1891,0.2521,3.0126,1.5131,2.1114,1.6455,2.1895,2.3732,2.2234,0.1773,2.9166,1.4821,2.0950,1.6043,2.1981,2.3408,2.1392,0.3075,2.9186,1.4946,2.0968,1.7089,2.1852,2.3971,2.2191,0.1216,2.9566,1.5321,2.0911,1.6772,2.1455,2.3000,2.1869
14,2.3084,2.3224,1.7988,2.7417,2.5031,0.3577,2.9354,1.5767,3.2352,0.2157,2.9261,1.5329,3.1091,0.0000,2.8182,2.6220,2.2770,1.7839,2.2903,2.1933,3.0682,0.2843,2.4920,2.6542,2.3017,1.7874,2.2801,2.5528,2.4895,1.9361,2.2579,2.1865,3.1757,0.1978,3.0062,1.4988,3.2591,0.2764,2.8474,2.4512,2.2789,1.8541,2.2643,2.2477,3.2622,0.4924,2.8686,2.6014,2.2856,1.7960,2.3288,2.3860,2.5337,0.1661,2.9055,2.6864,2.3339,1.9540,2.2602,2.2531,3.1613,0.3868,2.9725,2.7598,2.3630,1.9971,2.2896,2.3535,3.2516,0.1855,2.9249,2.7077,2.3862,1.9116,2.2850,2.2789,3.2068,0.3789,2.9366,2.7975,2.4176,1.8441,2.2918,2.4435,3.2857,0.3714,2.9489,2.6990,2.3457,1.8830,2.2783,2.2697,3.1494,0.3217,2.9034,2.7666,2.3621,2.0345,2.3051,2.3296
15,1.5299,2.1941,2.0818,2.2403,2.0096,2.7247,0.5365,2.5875,1.6745,2.7294,0.2762,2.6075,1.5823,2.8182,0.0000,2.2469,2.0537,2.2022,1.5205,2.1435,1.5456,2.7104,1.4193,2.2358,2.0329,2.1540,1.5110,2.2233,2.0090,2.2167,1.5977,2.1373,1.6319,2.7477,0.4625,2.6336,1.6906,2.7459,0.0867,2.1911,2.0524,2.1914,1.5615,2.1091,1.7225,2.6377,0.1394,2.2210,2.0629,2.2171,1.4647,2.1816,2.0162,2.7535,0.2189,2.2475,2.0223,2.2047,1.5459,2.1404,1.6247,2.6779,0.4090,2.2748,2.0107,2.2010,1.4921,2.1582,1.7027,2.7484,0.2453,2.2696,2.0068,2.1881,1.5245,2.1400,1.6616,2.6713,0.2910,2.2930,2.0034,2.1576,1.5034,2.1624,1.7328,2.6858,0.3157,2.2520,2.0174,2.1699,1.5413,2.1295,1.6198,2.7016,0.1966,2.2753,2.0114,2.2011,1.4779,2.1403
16,2.7208,1.6332,2.8709,0.3178,2.6393,2.4526,2.0904,1.7964,2.1744,2.4974,2.1792,1.8329,2.1286,2.6220,2.2469,0.0000,2.7873,1.5445,2.8624,0.8496,2.1533,2.4705,2.6490,0.1077,2.7579,1.5410,2.8355,0.1365,2.7176,1.4682,2.9287,0.8486,2.1530,2.5327,2.1526,1.9126,2.1964,2.5568,2.2693,0.2847,2.7963,1.5019,2.8961,0.7238,2.1526,2.3561,2.2417,0.0835,2.8266,1.5402,2.7848,0.3954,2.7206,2.5407,2.2133,0.1562,2.7442,1.4608,2.8709,0.6784,2.1398,2.4078,2.1551,0.2660,2.7111,1.4470,2.8097,0.4712,2.1673,2.5140,2.2426,0.1621,2.6992,1.4735,2.8532,0.6316,2.1552,2.4260,2.2042,0.3248,2.6771,1.5068,2.8314,0.3099,2.1820,2.4096,2.2360,0.1763,2.7347,1.4870,2.8730,0.6520,2.1428,2.4580,2.2539,0.2778,2.7136,1.4373,2.7967,0.5227
17,1.4679,2.1964,1.4296,2.8152,0.5908,2.2032,2.2106,2.1009,1.9620,2.2026,2.1275,2.1163,1.8343,2.2770,2.0537,2.7873,0.0000,2.6502,1.4299,2.5579,1.7825,2.1850,1.5273,2.7882,0.1682,2.6103,1.4185,2.7503,0.5151,2.7034,1.4450,2.5552,1.9049,2.2100,2.2028,2.1212,1.9831,2.1958,2.0626,2.6952,0.0774,2.6595,1.4323,2.5566,2.0187,2.1362,2.0851,2.7631,0.1345,2.6668,1.4210,2.6711,0.6069,2.2164,2.1132,2.8067,0.2167,2.7016,1.4258,2.5874,1.8936,2.1658,2.1810,2.8465,0.3032,2.7092,1.4163,2.6370,1.9967,2.2201,2.1178,2.8279,0.3626,2.6752,1.4209,2.5944,1.9435,2.1512,2.1377,2.8707,0.4444,2.6318,1.4192,2.6716,2.0350,2.1760,2.1419,2.8136,0.2525,2.6550,1.4253,2.5842,1.8864,2.1760,2.1002,2.8488,0.3009,2.7179,1.4180,2.6162
18,2.6072,1.5045,2.3169,1.6492,2.6267,1.6343,2.1525,2.0783,2.3571,1.6723,2.2085,2.0887,2.2646,1.7839,2.2022,1.5445,2.6502,0.0000,2.7106,1.4521,2.2620,1.6507,2.6333,1.5701,2.6390,0.1265,2.6864,1.5040,2.6809,0.2415,2.7437,1.4497,2.3139,1.7053,2.2304,2.1245,2.3831,1.7336,2.2335,1.4554,2.6581,0.1215,2.7234,1.4435,2.3533,1.5601,2.2249,1.5356,2.6818,0.0510,2.6686,1.4334,2.6994,1.7110,2.2226,1.5932,2.6409,0.2846,2.7042,1.4264,2.2972,1.5971,2.2156,1.6490,2.6285,0.3488,2.6711,1.4296,2.3593,1.6847,2.2542,1.6034,2.6287,0.2167,2.6998,1.4269,2.3296,1.6161,2.2320,1.6790,2.6249,0.1678,2.6872,1.4596,2.3855,1.5966,2.2613,1.6019,2.6391,0.2058,2.7118,1.4305,2.2932,1.6403,2.2509,1.6544,2.6298,0.4037,2.6677,1.4301
19,0.5922,2.6858,1.4158,2.8830,1.5740,2.2424,1.7639,2.1498,2.4640,2.2262,1.6395,2.1558,2.3633,2.2903,1.5205,2.8624,1.4299,2.7106,0.0000,2.6088,2.3124,2.2135,0.6482,2.8610,1.4340,2.6672,0.1152,2.8235,1.5134,2.7699,0.2489,2.6024,2.4174,2.2336,1.7418,2.1572,2.4779,2.2202,1.5256,2.7641,1.4230,2.7231,0.1522,2.6063,2.5192,2.1741,1.5589,2.8347,1.4186,2.7278,0.1955,2.7346,1.5438,2.2381,1.6043,2.8793,1.4427,2.7648,0.1526,2.6417,2.4112,2.2008,1.7096,2.9197,1.4630,2.7731,0.1479,2.7000,2.4949,2.2443,1.6019,2.9040,1.4774,2.7380,0.1422,2.6520,2.4509,2.1827,1.6384,2.9438,1.5029,2.6898,0.1125,2.7358,2.5259,2.2106,1.6332,2.8861,1.4479,2.7135,0.1484,2.6383,2.4026,2.2074,1.5763,2.9216,1.4621,2.7828,0.1637,2.6746
20,2.5252,1.4716,2.6106,1.0381,2.5878,2.0885,2.1637,1.4381,2.4030,2.1150,2.1787,1.4537,2.2957,2.1933,2.1435,0.8496,2.5579,1.4521,2.6088,0.0000,2.2819,2.0971,2.5930,0.8974,2.5604,1.4391,2.5854,0.7462,2.6235,1.5118,2.6224,0.0705,2.3545,2.1303,2.2278,1.4832,2.4299,2.1385,2.1726,0.5746,2.5673,1.4684,2.6106,0.1671,2.4143,2.0430,2.1778,0.8185,2.5857,1.4634,2.5800,0.4819,2.6476,2.1365,2.1883,0.9499,2.5662,1.5226,2.5955,0.1909,2.3383,2.0662,2.2088,1.0592,2.5639,1.5411,2.5762,0.3920,2.4146,2.1251,2.2147,0.9792,2.5694,1.4945,2.5941,0.2315,2.3772,2.0724,2.2061,1.1177,2.5742,1.4621,2.5886,0.5594,2.4450,2.0693,2.2315,0.9703,2.5680,1.4836,2.6019,0.2236,2.3349,2.0889,2.2050,1.0697,2.5649,1.5582,2.5767,0.3521
21,2.2943,1.8406,2.3228,2.0964,1.5170,2.9466,1.4622,2.7601,0.2870,2.9554,1.4707,2.7857,0.1342,3.0682,1.5456,2.1533,1.7825,2.2620,2.3124,2.2819,0.0000,2.9341,2.0669,2.1271,1.7116,2.2213,2.3069,2.1579,1.5588,2.2118,2.4208,2.2718,0.2014,2.9884,1.4295,2.8375,0.3172,3.0021,1.5397,2.1722,1.7762,2.2262,2.3737,2.2108,0.3812,2.8284,1.5057,2.1328,1.8005,2.2683,2.2358,2.1870,1.5374,2.9935,1.4735,2.1236,1.6772,2.1878,2.3547,2.2288,0.2004,2.8833,1.4343,2.1226,1.6258,2.1684,2.2793,2.1916,0.3350,2.9772,1.4796,2.1396,1.5985,2.1938,2.3271,2.2181,0.2624,2.8853,1.4555,2.1251,1.5605,2.1962,2.2946,2.1473,0.3852,2.8889,1.4620,2.1225,1.6573,2.1855,2.3495,2.2113,0.1870,2.9247,1.4959,2.1199,1.6286,2.1559,2.2563,2.1850
22,2.1915,2.1948,1.7014,2.5798,2.3689,0.1277,2.8054,1.4751,3.0866,0.0810,2.7991,1.4511,2.9673,0.2843,2.7104,2.4705,2.1850,1.6507,2.2135,2.0971,2.9341,0.0000,2.3624,2.4991,2.2082,1.6465,2.1964,2.4077,2.3691,1.7849,2.1891,2.0936,3.0313,0.1084,2.8716,1.4311,3.1108,0.1779,2.7381,2.3173,2.1910,1.7075,2.1922,2.1402,3.1099,0.2202,2.7564,2.4516,2.2027,1.6643,2.2312,2.2632,2.4107,0.1266,2.7873,2.5296,2.2337,1.8020,2.1838,2.1468,3.0164,0.1175,2.8425,2.5974,2.2557,1.8393,2.2008,2.2305,3.1022,0.1199,2.8069,2.5490,2.2755,1.7602,2.2017,2.1664,3.0599,0.1102,2.8150,2.6334,2.3014,1.6968,2.2067,2.3091,3.1350,0.1162,2.8299,2.5416,2.2433,1.7348,2.1988,2.1592,3.0076,0.0602,2.7883,2.6040,2.2552,1.8715,2.2131,2.2101
23,0.6968,2.6379,1.5641,2.6322,1.4249,2.3813,1.4975,2.2067,2.1520,2.3845,1.4306,2.2314,2.0930,2.4920,1.4193,2.6490,1.5273,2.6333,0.6482,2.5930,2.0669,2.3624,0.0000,2.6359,1.4872,2.5919,0.6343,2.6327,1.4247,2.6364,0.8475,2.5864,2.1237,2.4092,1.4626,2.2673,2.1617,2.4102,1.4176,2.6121,1.5225,2.6205,0.7623,2.5572,2.1881,2.2699,1.4151,2.6266,1.5370,2.6450,0.4806,2.6072,1.4272,2.4155,1.4185,2.6433,1.4677,2.6234,0.7280,2.5831,2.1200,2.3210,1.4500,2.6620,1.4447,2.6177,0.5784,2.5911,2.1723,2.4076,1.4206,2.6620,1.4345,2.6127,0.6723,2.5816,2.1441,2.3139,1.4258,2.6749,1.4234,2.5907,0.6087,2.5870,2.1929,2.3299,1.4281,2.6461,1.4578,2.5978,0.7155,2.5725,2.1161,2.3522,1.4170,2.6616,1.4459,2.6158,0.5290,2.5767
24,2.7282,1.6603,2.8695,0.2152,2.6282,2.4846,2.0760,1.8238,2.1416,2.5265,2.1641,1.8636,2.1031,2.6542,2.2358,0.1077,2.7882,1.5701,2.8610,0.8974,2.1271,2.4991,2.6359,0.0000,2.7553,1.5615,2.8357,0.1849,2.7036,1.4873,2.9328,0.8931,2.1232,2.5635,2.1306,1.9434,2.1612,2.5876,2.2547,0.3471,2.7959,1.5236,2.8983,0.7604,2.1201,2.3810,2.2250,0.0839,2.8261,1.5664,2.7813,0.4537,2.7034,2.5711,2.1951,0.0590,2.7393,1.4754,2.8730,0.7241,2.1110,2.4355,2.1344,0.1753,2.7048,1.4576,2.8089,0.5212,2.1342,2.5447,2.2220,0.0912,2.6911,1.4904,2.8541,0.6770,2.1241,2.4528,2.1838,0.2361,2.6673,1.5230,2.8306,0.3473,2.1469,2.4378,2.2131,0.0817,2.7288,1.5017,2.8747,0.6930,2.1141,2.4871,2.2347,0.1859,2.7070,1.4448,2.7943,0.5631
25,1.4984,2.2129,1.4345,2.7762,0.4810,2.2313,2.1769,2.1156,1.8824,2.2236,2.0975,2.1298,1.7652,2.3017,2.0329,2.7579,0.1682,2.6390,1.4340,2.5604,1.7116,2.2082,1.4872,2.7553,0.0000,2.5994,1.4294,2.7238,0.3925,2.6826,1.4765,2.5548,1.8284,2.2372,2.1609,2.1417,1.8999,2.2300,2.0395,2.6744,0.1257,2.6455,1.4524,2.5509,1.9389,2.1515,2.0557,2.7327,0.1599,2.6538,1.4197,2.6521,0.4799,2.2416,2.0785,2.7712,0.0741,2.6776,1.4455,2.5803,1.8193,2.1848,2.1405,2.8075,0.1659,2.6830,1.4223,2.6233,1.9151,2.2415,2.0827,2.7924,0.2244,2.6555,1.4363,2.5869,1.8648,2.1715,2.0989,2.8291,0.3090,2.6166,1.4254,2.6505,1.9510,2.1937,2.1007,2.7767,0.1138,2.6355,1.4446,2.5764,1.8096,2.1997,2.0676,2.8086,0.1625,2.6906,1.4188,2.6030
26,2.5719,1.4870,2.2659,1.6327,2.5856,1.6339,2.1197,2.0652,2.3173,1.6704,2.1615,2.0791,2.2263,1.7874,2.1540,1.5410,2.6103,0.1265,2.6672,1.4391,2.2213,1.6465,2.5919,1.5615,2.5994,0.0000,2.6442,1.5007,2.6348,0.2753,2.7005,1.4364,2.2752,1.7023,2.1859,2.1140,2.3421,1.7248,2.1824,1.4523,2.6176,0.1429,2.6805,1.4254,2.3183,1.5508,2.1755,1.5287,2.6399,0.1663,2.6252,1.4323,2.6525,1.7090,2.1745,1.5844,2.6000,0.3019,2.6621,1.4167,2.2592,1.5926,2.1717,1.6385,2.5881,0.3525,2.6292,1.4225,2.3221,1.6854,2.2032,1.5968,2.5882,0.2225,2.6565,1.4164,2.2917,1.6073,2.1842,1.6684,2.5847,0.1169,2.6444,1.4504,2.3484,1.5942,2.2113,1.5927,2.5981,0.1898,2.6684,1.4179,2.2554,1.6349,2.1994,1.6433,2.5892,0.3999,2.6255,1.4198
27,0.4869,2.6499,1.4185,2.8612,1.5608,2.2195,1.7450,2.1243,2.4565,2.2119,1.6242,2.1357,2.3530,2.2801,1.5110,2.8355,1.4185,2.6864,0.1152,2.5854,2.3069,2.1964,0.6343,2.8357,1.4294,2.6442,0.0000,2.7967,1.5159,2.7451,0.2214,2.5815,2.4095,2.2179,1.7287,2.1369,2.4725,2.2025,1.5201,2.7380,1.4172,2.6981,0.1347,2.5853,2.5077,2.1541,1.5543,2.8094,1.4165,2.7038,0.1577,2.7107,1.5496,2.2236,1.5975,2.8546,1.4380,2.7423,0.1020,2.6191,2.4017,2.1815,1.6980,2.8955,1.4582,2.7507,0.0670,2.6750,2.4867,2.2294,1.5994,2.8776,1.4734,2.7146,0.0613,2.6279,2.4424,2.1645,1.6322,2.9201,1.4992,2.6677,0.0532,2.7120,2.5183,2.1918,1.6327,2.8617,1.4446,2.6921,0.0937,2.6160,2.3948,2.1887,1.5738,2.8977,1.4575,2.7601,0.1108,2.6516
