CustomerID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,3.6057,5.7032,5.8092,5.8077,4.4896,9.1834,0.8707,8.2493,3.5061,9.2995,0.0000,8.4465,3.0857,9.7912,0.5942,6.0835,5.6509,5.7993,3.7749,5.7252,2.9703,9.1904,2.4621,5.9522,5.4098,5.5328,3.7652,6.0166,4.7871,5.9917,4.2136,5.7209,3.3470,9.4413,0.4830,8.7165,3.5896,9.4846,0.5635,5.8811,5.6406,5.8243,4.0399,5.3591,3.6849,8.6683,0.4759,5.9370,5.6943,5.8843,3.3936,5.7964,4.8419,9.4687,0.3478,5.9577,5.2332,5.9030,3.9802,5.5001,3.2954,8.9360,0.4015,5.9671,5.0209,5.8837,3.6417,5.6554,3.6396,9.3871,0.4543,6.0777,4.8863,5.8211,3.8174,5.5152,3.4705,8.9624,0.3251,5.9811,4.7464,5.6020,3.6928,5.6907,3.7657,8.9607,0.4882,5.9603,5.1530,5.6839,3.9150,5.4555,3.3121,9.1363,0.5002,5.9524,5.0296,5.8791,3.5243,5.5095
12,5.0110,5.4383,5.8464,5.1224,6.1429,2.7369,8.5653,0.3402,9.8193,2.8530,8.4465,0.0000,9.3322,3.3447,7.8523,4.5677,5.4206,5.2267,5.8397,2.7213,9.1501,2.7439,6.1050,4.7443,5.4268,5.1939,5.6555,4.3136,5.9471,5.7068,5.8363,2.7256,9.5935,2.9948,8.8628,0.2700,9.9028,3.0381,7.9571,3.9167,5.5107,5.3722,5.8096,3.0874,9.9314,2.2390,8.1188,4.5418,5.6574,5.3117,5.5917,3.6522,6.1334,3.0221,8.3399,4.8703,5.4547,5.8127,5.7034,3.0779,9.5419,2.4895,8.7146,5.1411,5.5290,5.9141,5.5785,3.5239,9.8861,2.9406,8.3815,4.9163,5.6292,5.6103,5.7002,3.1942,9.7170,2.5158,8.5004,5.2757,5.7466,5.4113,5.6761,3.9412,10.0122,2.5142,8.5147,4.9194,5.5004,5.5471,5.7513,3.1741,9.4919,2.6898,8.2615,5.1729,5.5549,6.0502,5.5817,3.4521
13,6.6914,4.3022,6.6949,5.2508,3.3226,10.0692,2.7670,9.1350,0.4870,10.1853,3.0857,9.3322,0.0000,10.6769,3.5466,5.6007,4.5366,6.2389,6.6606,6.6110,0.3027,10.0761,5.2939,5.4694,4.2955,6.1383,6.6509,5.5338,3.5185,5.6921,7.1660,6.6066,0.2613,10.3271,2.6027,9.6022,0.5706,10.3703,3.5084,5.4328,4.5263,5.9600,6.9256,6.2448,0.5992,9.5540,3.2801,5.4542,4.5800,6.2205,6.3460,5.6800,3.3322,10.3544,3.0590,5.4749,4.1189,5.5862,6.8659,6.2543,0.2096,9.8217,2.6843,5.4843,3.9067,5.4699,6.5274,5.8083,0.5539,10.2729,3.0840,5.5949,3.7720,5.7220,6.7698,6.1380,0.3848,9.8481,2.8985,5.4983,3.5856,5.9209,6.5785,5.4083,0.6799,9.8464,2.8842,5.4775,4.0388,5.7851,6.8674,6.1581,0.2263,10.0221,3.2040,5.4696,3.9153,5.4308,6.4100,5.8801
14,6.2522,6.3747,3.9820,8.4671,7.4876,0.7749,9.9100,3.5419,11.1639,0.4917,9.7912,3.3447,10.6769,0.0000,9.1970,7.9124,6.1403,4.4380,6.0163,6.0659,10.4948,0.6008,7.4497,8.0890,6.3814,4.5386,6.0260,7.6582,7.2918,4.9848,5.7263,6.0703,10.9382,0.3499,10.2075,3.0747,11.2475,0.4272,9.3018,7.2614,6.1506,4.7169,5.7513,6.4321,11.2761,1.1229,9.4635,7.8865,6.0969,4.4564,6.3976,6.9969,7.4781,0.3225,9.6845,8.2150,6.5580,5.0908,5.8110,6.4226,10.8865,0.8552,10.0593,8.4857,6.7703,5.2587,6.1495,6.8686,11.2308,0.4041,9.7262,8.2609,6.9049,4.9550,5.9738,6.5389,11.0617,0.8288,9.8451,8.6204,7.0913,4.7560,6.0984,7.2858,11.3568,0.8305,9.8594,8.2641,6.6382,4.8918,5.8762,6.5188,10.8366,0.6548,9.6062,8.5176,6.7616,5.3948,6.2669,6.7968
15,3.1448,5.8590,5.2150,6.1755,4.4388,8.5892,1.2385,7.6551,3.9669,8.7053,0.5942,7.8523,3.5466,9.1970,0.0000,6.3773,5.0567,6.0930,3.1807,5.5082,3.4312,8.5962,2.2527,6.2460,4.8156,5.8265,3.1710,6.3103,4.4267,6.2855,3.6194,5.4586,3.8079,8.8472,1.0105,8.1223,4.0505,8.8904,0.1565,6.1748,5.0464,6.1180,3.4457,5.4459,4.1458,8.0741,0.2665,6.2308,5.1001,6.1781,2.7994,6.0902,4.4815,8.8745,0.4875,6.2514,4.6390,6.1968,3.3860,5.6904,3.7562,8.3418,0.8623,6.2608,4.4733,6.1775,3.0475,5.9491,4.1005,8.7930,0.5292,6.3714,4.3851,6.1149,3.2232,5.7400,3.9313,8.3682,0.6480,6.3490,4.2453,5.8958,3.0986,5.9844,4.2265,8.3665,0.6624,6.2540,4.5588,5.9776,3.3208,5.6459,3.7729,8.5422,0.4092,6.2462,4.4819,6.1729,2.9301,5.8032
16,8.5936,3.9378,9.0696,0.6581,8.2842,7.3047,5.4350,4.3705,5.6351,7.4208,6.0835,4.5677,5.6007,7.9124,6.3773,0.0000,8.7179,3.4744,9.0629,1.8465,5.8367,7.3116,8.4123,0.2455,8.6500,3.3738,8.8787,0.2542,8.8039,2.9276,9.2077,1.8421,5.6271,7.5626,5.9158,4.8377,5.7187,7.6058,6.5338,0.6510,8.7339,3.1955,9.1069,1.4803,5.4672,6.7895,6.4260,0.1465,8.8806,3.4560,8.8149,0.9155,8.8588,7.5899,6.2980,0.3371,8.6607,2.8217,9.0007,1.4898,5.5582,7.0572,5.9508,0.5733,8.5690,2.6537,8.8017,1.0438,5.5188,7.5084,6.4711,0.3485,8.5550,2.9575,8.9975,1.3735,5.5501,7.0836,6.2581,0.7080,8.4892,3.1564,8.8993,0.6266,5.5479,7.0819,6.4384,0.3862,8.6546,3.0206,9.0486,1.3936,5.5880,7.2576,6.5171,0.6052,8.5777,2.5176,8.8049,1.1156
17,2.9285,6.1255,2.4925,8.8865,1.3473,5.6187,5.9495,5.4454,5.0237,5.6486,5.6509,5.4206,4.5366,6.1403,5.0567,8.7179,0.0000,8.3596,2.4858,7.7748,4.4212,5.5395,3.3094,8.7347,0.3745,8.0931,2.2349,8.5769,1.1515,8.5520,2.6294,7.7252,4.7979,5.7904,6.0672,5.3177,5.1072,5.8337,5.1615,8.4414,0.1740,8.3846,2.3890,7.7125,5.1359,5.4527,5.3232,8.6455,0.3035,8.4446,2.2573,8.3567,1.3378,5.8177,5.5443,8.8143,0.4844,8.4633,2.3293,7.9569,4.7463,5.4855,5.9190,8.9718,0.6966,8.4440,2.1579,8.2157,5.0905,5.7362,5.5859,8.8602,0.8313,8.3814,2.2796,8.0065,4.9214,5.3459,5.7048,9.0600,1.0177,8.1623,2.2555,8.2510,5.2166,5.5274,5.7191,8.8169,0.5646,8.2442,2.3307,7.9124,4.7630,5.5027,5.4659,8.9572,0.6880,8.5135,2.1611,8.0698
18,7.7719,2.9645,6.7854,4.0291,8.0000,3.8303,5.4719,5.2295,6.7259,3.9464,5.7993,5.2267,6.2389,4.4380,6.0930,3.4744,8.3596,0.0000,8.7787,2.7054,6.0568,3.8372,8.1280,3.6509,8.3658,0.2665,8.5944,3.2202,8.5197,0.5468,8.7753,2.6344,6.5002,4.0882,5.7695,5.4966,6.8095,4.1314,6.2496,2.8234,8.4497,0.2789,8.7486,2.6471,6.8381,3.3151,6.1418,3.4485,8.5964,0.0851,8.5307,2.5589,8.5746,4.1155,6.0138,3.7770,8.3765,0.6527,8.6424,2.4027,6.4485,3.5828,5.7183,4.0477,8.2848,0.8207,8.5175,2.4306,6.7928,4.0340,6.1869,3.8229,8.2708,0.5169,8.6392,2.3530,6.6237,3.6092,5.9738,4.1824,8.2050,0.3180,8.6151,2.8478,6.9188,3.6075,6.1541,3.8261,8.3704,0.4538,8.6903,2.4472,6.3986,3.7832,6.2328,4.0796,8.2934,0.9568,8.5207,2.3933
19,1.4142,8.5446,2.1433,9.0834,3.4713,6.0378,4.1464,5.8645,7.1477,5.7875,3.7749,5.8397,6.6606,6.0163,3.1807,9.0629,2.4858,8.7787,0.0000,8.1939,6.4786,5.8099,1.4334,8.9316,2.5059,8.5122,0.2509,8.9960,3.2755,8.9711,0.5720,8.1443,6.9219,5.7462,4.1912,5.7368,7.2312,5.7097,3.2855,8.8605,2.3290,8.8037,0.3317,8.1316,7.2599,5.8718,3.4472,8.9164,2.2288,8.8637,0.3813,8.7758,3.4618,5.7735,3.6683,9.0111,2.5418,8.8824,0.2720,8.3760,6.8703,5.9046,4.0430,9.1687,2.7540,8.8631,0.3279,8.6347,7.2145,5.8407,3.7099,9.0571,2.8886,8.8005,0.2728,8.4256,7.0454,5.7650,3.8288,9.2568,3.0750,8.5814,0.2303,8.6701,7.3406,5.9465,3.8431,9.0137,2.6219,8.6633,0.2734,8.3315,6.8203,5.8248,3.5899,9.1541,2.7454,8.8585,0.3247,8.4889
20,7.1130,2.8841,8.2006,2.4011,7.5186,5.4582,5.8440,2.5241,7.0980,5.5743,5.7252,2.7213,6.6110,6.0659,5.5082,1.8465,7.7748,2.7054,8.1939,0.0000,6.4289,5.4651,7.5777,2.0230,7.7810,2.6060,8.0096,1.5923,7.9349,3.1855,8.1905,0.1680,6.8723,5.7161,6.1416,2.9912,7.1815,5.7594,5.6647,1.1955,7.8648,2.8510,8.1638,0.3662,7.2102,4.9431,5.6260,1.8206,8.0116,2.7905,7.9459,1.0643,7.9897,5.7434,5.6186,2.1490,7.7916,3.2915,8.0575,0.4233,6.8206,5.2107,5.9934,2.4198,7.7000,3.3928,7.9327,0.8026,7.1649,5.6619,5.7228,2.1950,7.6859,3.0890,8.0544,0.4730,6.9957,5.2371,5.7791,2.5544,7.6202,2.8234,8.0303,1.2199,7.2909,5.2354,5.7935,2.1982,7.7856,3.0258,8.1055,0.4529,6.7707,5.4111,5.7342,2.4517,7.7086,3.4622,7.9358,0.7308
21,6.5760,4.1202,6.5128,5.4868,3.2072,9.8871,2.5849,8.9529,0.6691,10.0032,2.9703,9.1501,0.3027,10.4948,3.4312,5.8367,4.4212,6.0568,6.4786,6.4289,0.0000,9.8940,5.1785,5.7054,4.1134,5.9562,6.5355,5.7698,3.4030,5.7449,7.0506,6.4246,0.4434,10.1450,2.4873,9.4201,0.7527,10.1882,3.3930,5.6343,4.3442,5.7779,6.8102,6.0627,0.7813,9.3719,3.1647,5.6902,4.3979,6.0384,6.2306,5.5496,3.2167,10.1723,2.9436,5.7109,3.9368,5.6562,6.7505,6.0722,0.3917,9.6396,2.5688,5.7203,3.7246,5.6370,6.4120,5.6262,0.7360,10.0908,2.9686,5.8309,3.5899,5.5743,6.6544,5.9559,0.5669,9.6660,2.7831,5.7343,3.4036,5.7388,6.4631,5.4439,0.8620,9.6643,2.7687,5.7135,3.8567,5.6030,6.7520,5.9760,0.3418,9.8400,3.0886,5.7057,3.7332,5.6323,6.2946,5.6980
22,5.6514,5.8479,3.8166,7.8663,6.8868,0.2946,9.3091,2.9411,10.5631,0.1557,9.1904,2.7439,10.0761,0.6008,8.5962,7.3116,5.5395,3.8372,5.8099,5.4651,9.8940,0.0000,6.8489,7.4882,5.7806,3.9378,5.6256,7.0574,6.6910,4.3840,5.8065,5.4695,10.3374,0.2510,9.6067,2.4739,10.6467,0.4276,8.7010,6.6606,5.5498,4.1161,5.7798,5.8313,10.6753,0.5221,8.8627,7.2857,5.6276,3.8556,5.7968,6.3961,6.8773,0.2783,9.0837,7.6142,5.9572,4.4899,5.6735,5.8218,10.2857,0.2544,9.4585,7.8849,6.1694,4.6579,5.5487,6.2678,10.6300,0.2433,9.1254,7.6601,6.3041,4.3542,5.6704,5.9381,10.4609,0.2280,9.2442,8.0196,6.4905,4.1552,5.6463,6.6850,10.7560,0.2297,9.2586,7.6633,6.0374,4.2910,5.7215,5.9180,10.2358,0.1281,9.0054,7.9168,6.1608,4.7940,5.6661,6.1960
23,1.3975,7.8940,3.4677,8.0624,2.3342,6.8419,3.1254,5.9078,5.7143,6.9580,2.4621,6.1050,5.2939,7.4497,2.2527,8.4123,3.3094,8.1280,1.4334,7.5777,5.1785,6.8489,0.0000,8.2810,3.0683,7.8615,1.4237,8.3453,2.3917,8.3205,1.8721,7.4936,5.5552,7.0998,2.7578,6.3750,5.7978,7.1431,2.2145,8.2098,3.2991,8.1530,1.6984,7.4809,5.8931,6.3268,2.0948,8.2658,3.3528,8.2131,1.0521,8.1252,2.4465,7.1271,2.2349,8.2864,2.8917,8.2318,1.6387,7.7254,5.5035,6.5945,2.6096,8.2958,2.6794,8.2125,1.3002,7.9841,5.8478,7.0456,2.2765,8.4064,2.5448,8.1499,1.4759,7.7750,5.6787,6.6208,2.3954,8.3099,2.3584,7.9308,1.3513,8.0194,5.9738,6.6192,2.4097,8.2890,2.8115,8.0126,1.5735,7.6809,5.5202,6.7948,2.1565,8.2812,2.6881,8.2079,1.1828,7.8382
24,8.7034,4.0476,9.0124,0.4126,8.1530,7.4812,5.3037,4.5471,5.5038,7.5973,5.9522,4.7443,5.4694,8.0890,6.2460,0.2455,8.7347,3.6509,8.9316,2.0230,5.7054,7.4882,8.2810,0.0000,8.5928,3.5504,8.8955,0.4307,8.6726,3.1042,9.2246,2.0187,5.4958,7.7391,5.7845,5.0143,5.5874,7.7824,6.4025,0.8276,8.7507,3.3720,9.1237,1.6569,5.2216,6.9661,6.2948,0.2025,8.8975,3.6326,8.6836,1.0921,8.7275,7.7664,6.1667,0.1260,8.5294,2.9982,9.0175,1.6664,5.4269,7.2337,5.8195,0.3968,8.4378,2.8302,8.8186,1.2204,5.3703,7.6849,6.3398,0.1720,8.4237,3.1340,9.0144,1.5501,5.4188,7.2601,6.1268,0.5314,8.3579,3.3330,8.9162,0.8031,5.3649,7.2585,6.3071,0.1751,8.5233,3.1972,9.0655,1.5701,5.4567,7.4341,6.3858,0.4287,8.4464,2.6941,8.7477,1.2922
25,3.0680,6.1318,2.4661,8.7446,1.1062,5.7737,5.8076,5.4516,4.7825,5.8898,5.4098,5.4268,4.2955,6.3814,4.8156,8.6500,0.3745,8.3658,2.5059,7.7810,4.1134,5.7806,3.0683,8.5928,0.0000,8.0993,2.4888,8.5831,0.9104,8.5583,3.0038,7.7314,4.5568,6.0316,5.8261,5.3412,4.8661,6.0748,4.9204,8.4476,0.2975,8.3908,2.7635,7.7187,4.8947,5.4590,5.0820,8.5035,0.3512,8.4509,2.2579,8.3630,1.0967,6.0589,5.3031,8.6723,0.1766,8.4695,2.7038,7.9631,4.5051,5.5262,5.6779,8.8299,0.3888,8.4503,2.3653,8.2219,4.8494,5.9774,5.3448,8.7183,0.5235,8.3877,2.6076,8.0128,4.6803,5.5526,5.4636,8.9180,0.7098,8.1685,2.4164,8.2572,4.9754,5.5509,5.4780,8.6749,0.2567,8.2504,2.7052,7.9186,4.4552,5.7266,5.2248,8.8153,0.3802,8.4456,2.2479,8.0760
26,7.5794,2.8996,6.5189,3.9285,7.7335,3.9308,5.3714,5.1300,6.6253,4.0469,5.5328,5.1939,6.1383,4.5386,5.8265,3.3738,8.0931,0.2665,8.5122,2.6060,5.9562,3.9378,7.8615,3.5504,8.0993,0.0000,8.3279,3.1196,8.2532,0.5795,8.5088,2.5350,6.3996,4.1887,5.6689,5.4639,6.7089,4.2320,5.9830,2.7228,8.1831,0.2915,8.4821,2.3806,6.7375,3.4157,5.8753,3.3479,8.3299,0.3516,8.2642,2.4583,8.3080,4.2161,5.7472,3.6764,8.1099,0.6855,8.3758,2.1827,6.3480,3.6834,5.5207,3.9471,8.0183,0.7868,8.2510,2.3300,6.6922,4.1345,5.9204,3.7223,8.0042,0.4830,8.3727,2.1330,6.5231,3.7098,5.7073,4.0818,7.9385,0.2174,8.3486,2.7472,6.8182,3.7081,5.8876,3.7255,8.1039,0.4199,8.4238,2.2272,6.2980,3.8838,5.9663,3.9790,8.0269,0.8562,8.2541,2.2582
27,1.1633,8.3604,2.2576,9.0473,3.4616,5.8536,4.1103,5.6802,7.1379,5.6033,3.7652,5.6555,6.6509,6.0260,3.1710,8.8787,2.2349,8.5944,0.2509,8.0096,6.5355,5.6256,1.4237,8.8955,2.4888,8.3279,0.0000,8.8117,3.2658,8.7869,0.5151,7.9600,6.9122,5.6761,4.1815,5.5526,7.2215,5.7194,3.2758,8.6762,2.1913,8.6194,0.2747,7.9474,7.2501,5.6876,3.4375,8.8062,2.1376,8.6795,0.3716,8.5916,3.4521,5.7035,3.6585,8.9750,2.5987,8.6982,0.2150,8.1918,6.8605,5.7203,4.0333,9.1326,2.8109,8.6789,0.1235,8.4505,7.2048,5.6564,3.7002,9.0210,2.9456,8.6163,0.1189,8.2414,7.0357,5.5808,3.8191,9.2207,3.1319,8.3972,0.0724,8.4859,7.3308,5.7623,3.8334,8.9776,2.6788,8.4790,0.2165,8.1473,6.8773,5.6406,3.5802,9.1180,2.8023,8.6743,0.2409,8.3046
